run_id,node_id,provider,region,video_id,filename,object_key,input_uri,size_bytes,duration_sec,submit_start_ts,submit_end_ts,complete_ts,submit_wall_ms,job_elapsed_ms,client_wall_ms,poll_interval_sec,poll_count,job_id,status,shot_count,result_bytes,error_type,error_message
20260623_132256,aws_us_west_2,aws,us-west-2,JDM9Akcs96g,JDM9Akcs96g.mp4,profile/videos/JDM9Akcs96g.mp4,s3://skyflow-prototype-aws-us-west-2/profile/videos/JDM9Akcs96g.mp4,597588,14.001633,2026-06-23T06:28:23.360+00:00,2026-06-23T06:28:24.372+00:00,2026-06-23T06:28:55.188+00:00,1012,30815,31827,30,1,0e0fd872d1ff0c07cd7bb968f1207787a2287f1b5c504f8382799c8fffc9c0ce,success,1,261,,
20260623_132256,aws_us_west_2,aws,us-west-2,KwBuRjh_v9M,KwBuRjh_v9M.mp4,profile/videos/KwBuRjh_v9M.mp4,s3://skyflow-prototype-aws-us-west-2/profile/videos/KwBuRjh_v9M.mp4,34350232,87.28,2026-06-23T06:28:58.290+00:00,2026-06-23T06:28:59.387+00:00,2026-06-23T06:31:00.677+00:00,1097,121289,122387,30,4,aef90d8a319569d9f78bb3afc7388ec9edf40a5400e76c88bf068aa8f205e6ba,FAILED,0,258,,FAILED
20260623_132256,aws_us_west_2,aws,us-west-2,LAicExwwM54,LAicExwwM54.mp4,profile/videos/LAicExwwM54.mp4,s3://skyflow-prototype-aws-us-west-2/profile/videos/LAicExwwM54.mp4,53257943,212.810884,2026-06-23T06:31:03.765+00:00,2026-06-23T06:31:05.739+00:00,2026-06-23T06:32:36.537+00:00,1974,90797,92771,30,3,396827dffd0ae6247564c123eb0927649e1991a12f2423c10368cfc29aa2acbc,success,26,262,,
20260623_132256,aws_us_west_2,aws,us-west-2,LCLDhKiMAPA,LCLDhKiMAPA.mp4,profile/videos/LCLDhKiMAPA.mp4,s3://skyflow-prototype-aws-us-west-2/profile/videos/LCLDhKiMAPA.mp4,27631089,215.22576,2026-06-23T06:32:39.571+00:00,2026-06-23T06:32:40.981+00:00,2026-06-23T06:33:41.599+00:00,1409,60618,62028,30,2,0ec50375d243659b9dffb55901a8d68725e741dfcb3d2095a422d3dab7ac7e27,success,16,262,,
20260623_132256,aws_us_west_2,aws,us-west-2,MdOAr_4FJvc,MdOAr_4FJvc.mp4,profile/videos/MdOAr_4FJvc.mp4,s3://skyflow-prototype-aws-us-west-2/profile/videos/MdOAr_4FJvc.mp4,6546582,233.012245,2026-06-23T06:33:44.689+00:00,2026-06-23T06:33:45.801+00:00,2026-06-23T06:34:46.471+00:00,1111,60669,61781,30,2,5d11c401ea983203555dd879bbb822178996a57f088e66ec208a500d195e4545,success,6,261,,
20260623_132256,aws_us_east_2,aws,us-east-2,-ZBsdK10Trs,-ZBsdK10Trs.mp4,profile/videos/-ZBsdK10Trs.mp4,s3://skyflow-prototype-aws-us-east-2/profile/videos/-ZBsdK10Trs.mp4,12812931,49.272744,2026-06-23T06:24:30.655+00:00,2026-06-23T06:24:33.894+00:00,2026-06-23T06:35:14.111+00:00,3238,640217,643456,30,21,18fc1e3daf6887c3d26a1270fd68534f197d11787d197a648e7fa5eb6d767773,success,66,262,,
20260623_132256,aws_us_west_2,aws,us-west-2,NBXH7A2EO7Q,NBXH7A2EO7Q.mp4,profile/videos/NBXH7A2EO7Q.mp4,s3://skyflow-prototype-aws-us-west-2/profile/videos/NBXH7A2EO7Q.mp4,8700769,100.240544,2026-06-23T06:34:49.560+00:00,2026-06-23T06:34:50.659+00:00,2026-06-23T06:35:21.396+00:00,1098,30736,31835,30,1,73b284e1f6f8b864a3995424a37ab57f155dc3c78541976235dd7c8b50dc9913,success,6,261,,
20260623_132256,aws_us_west_2,aws,us-west-2,Nqh3RtLRleU,Nqh3RtLRleU.mp4,profile/videos/Nqh3RtLRleU.mp4,s3://skyflow-prototype-aws-us-west-2/profile/videos/Nqh3RtLRleU.mp4,23846528,62.554558,2026-06-23T06:35:24.477+00:00,2026-06-23T06:35:25.599+00:00,2026-06-23T06:36:26.231+00:00,1122,60631,61753,30,2,2c4eded23afb36776ce37ff9884ab4b687f5d5e9640b1092b45109ffe14ac375,success,12,262,,
20260623_132256,aws_us_west_2,aws,us-west-2,OBDq689jDDY,OBDq689jDDY.mp4,profile/videos/OBDq689jDDY.mp4,s3://skyflow-prototype-aws-us-west-2/profile/videos/OBDq689jDDY.mp4,4641722,61.30068,2026-06-23T06:36:29.245+00:00,2026-06-23T06:36:30.439+00:00,2026-06-23T06:37:00.809+00:00,1193,30370,31564,30,1,1f4c00040ff67029268d48b73b10bc1d9ae6105a1d05ee13ce3b7b30e48e2251,success,6,261,,
20260623_132256,aws_us_west_2,aws,us-west-2,Qnr73D2zIjU,Qnr73D2zIjU.mp4,profile/videos/Qnr73D2zIjU.mp4,s3://skyflow-prototype-aws-us-west-2/profile/videos/Qnr73D2zIjU.mp4,2462349,62.600998,2026-06-23T06:37:03.864+00:00,2026-06-23T06:37:04.892+00:00,2026-06-23T06:37:35.156+00:00,1028,30263,31291,30,1,14f280f5d85b1ee8c2ed5aeaeb117782402e4cc97b142da07d42dcb76939b02c,success,8,261,,
