"trial_id","round","order_in_round","timestamp_start_utc","timestamp_end_utc","node_id","provider","region","bucket","direction","size_mib","size_bytes","elapsed_sec","throughput_mib_per_sec","throughput_mbps","status","verified_size_bytes","object_uri","error_type","error_message","cleanup_error"
"r006-aws_us_east_2-download-005mib","6","145","2026-06-24T20:34:36.274+00:00","2026-06-24T20:34:40.642+00:00","aws_us_east_2","aws","us-east-2","skyflow-prototype-aws-us-east-2","download","5","5242880","4.342267100000754","1.1514722344001205","9.659249197266728","success","5242880","s3://skyflow-prototype-aws-us-east-2/network_measurement/reference/payload_005mib.bin","","",""
"r006-aliyun_cn_beijing-download-040mib","6","147","2026-06-24T20:34:50.492+00:00","2026-06-24T20:34:51.837+00:00","aliyun_cn_beijing","aliyun","cn-beijing","skyflow-prototype-aliyun-cn-beijing","download","40","41943040","1.3413538000313565","29.820618541554754","250.15347926263456","success","41943040","oss://skyflow-prototype-aliyun-cn-beijing/network_measurement/reference/payload_040mib.bin","","",""
"r006-aliyun_us_east_1-upload-100mib","6","148","2026-06-24T20:34:52.351+00:00","2026-06-24T20:35:00.669+00:00","aliyun_us_east_1","aliyun","us-east-1","skyflow-prototype-aliyun-us-east-1","upload","100","104857600","5.65394990000641","17.68675028406011","148.3672149268689","success","104857600","oss://skyflow-prototype-aliyun-us-east-1/network_measurement/runs/20260624_233904/r006-aliyun_us_east_1-upload-100mib.bin","","",""
"r006-aliyun_cn_beijing-upload-080mib","6","149","2026-06-24T20:35:01.180+00:00","2026-06-24T20:35:04.631+00:00","aliyun_cn_beijing","aliyun","cn-beijing","skyflow-prototype-aliyun-cn-beijing","upload","80","83886080","2.7579392000334337","29.00716592991977","243.32974417705242","success","83886080","oss://skyflow-prototype-aliyun-cn-beijing/network_measurement/runs/20260624_233904/r006-aliyun_cn_beijing-upload-080mib.bin","","",""
"r006-aws_eu_central_1-download-020mib","6","152","2026-06-24T20:35:19.670+00:00","2026-06-24T20:35:28.997+00:00","aws_eu_central_1","aws","eu-central-1","skyflow-prototype-aws-eu-central-1","download","20","20971520","9.295146399992518","2.151660569866452","18.04943706966628","success","20971520","s3://skyflow-prototype-aws-eu-central-1/network_measurement/reference/payload_020mib.bin","","",""
"r006-aliyun_cn_beijing-upload-100mib","6","153","2026-06-24T20:35:29.506+00:00","2026-06-24T20:35:31.880+00:00","aliyun_cn_beijing","aliyun","cn-beijing","skyflow-prototype-aliyun-cn-beijing","upload","100","104857600","1.6912692000041716","59.127192761361314","495.99484221549767","success","104857600","oss://skyflow-prototype-aliyun-cn-beijing/network_measurement/runs/20260624_233904/r006-aliyun_cn_beijing-upload-100mib.bin","","",""
"r006-aws_us_west_2-upload-005mib","6","154","2026-06-24T20:35:32.397+00:00","2026-06-24T20:35:40.223+00:00","aws_us_west_2","aws","us-west-2","skyflow-prototype-aws-us-west-2","upload","5","5242880","4.213418900035322","1.1866847609095037","9.95463327884355","success","5242880","s3://skyflow-prototype-aws-us-west-2/network_measurement/runs/20260624_233904/r006-aws_us_west_2-upload-005mib.bin","","",""
"r006-aliyun_us_east_1-download-010mib","6","155","2026-06-24T20:35:40.732+00:00","2026-06-24T20:35:43.960+00:00","aliyun_us_east_1","aliyun","us-east-1","skyflow-prototype-aliyun-us-east-1","download","10","10485760","3.225761000008788","3.1000436796070003","26.00505121110072","success","10485760","oss://skyflow-prototype-aliyun-us-east-1/network_measurement/reference/payload_010mib.bin","","",""
"r006-aws_us_east_2-upload-001mib","6","156","2026-06-24T20:35:44.473+00:00","2026-06-24T20:35:51.638+00:00","aws_us_east_2","aws","us-east-2","skyflow-prototype-aws-us-east-2","upload","1","1048576","3.5274449000135064","0.28349131690084545","2.3780975288849673","success","1048576","s3://skyflow-prototype-aws-us-east-2/network_measurement/runs/20260624_233904/r006-aws_us_east_2-upload-001mib.bin","","",""
"r006-aws_us_west_2-download-040mib","6","157","2026-06-24T20:35:52.147+00:00","2026-06-24T20:35:59.581+00:00","aws_us_west_2","aws","us-west-2","skyflow-prototype-aws-us-west-2","download","40","41943040","7.398946699977387","5.406174908669399","45.35028208826339","success","41943040","s3://skyflow-prototype-aws-us-west-2/network_measurement/reference/payload_040mib.bin","","",""
"r006-aws_us_west_2-download-001mib","6","158","2026-06-24T20:36:00.093+00:00","2026-06-24T20:36:03.965+00:00","aws_us_west_2","aws","us-west-2","skyflow-prototype-aws-us-west-2","download","1","1048576","3.856258500018157","0.2593187152768134","2.175323049520799","success","1048576","s3://skyflow-prototype-aws-us-west-2/network_measurement/reference/payload_001mib.bin","","",""
"r006-aliyun_ap_southeast_1-upload-005mib","6","160","2026-06-24T20:36:09.675+00:00","2026-06-24T20:36:15.235+00:00","aliyun_ap_southeast_1","aliyun","ap-southeast-1","skyflow-prototype-aliyun-ap-southeast-1","upload","5","5242880","3.033745899971109","1.648127484918106","13.825495405003906","success","5242880","oss://skyflow-prototype-aliyun-ap-southeast-1/network_measurement/runs/20260624_233904/r006-aliyun_ap_southeast_1-upload-005mib.bin","","",""
"r006-aws_us_west_2-upload-020mib","6","161","2026-06-24T20:36:15.744+00:00","2026-06-24T20:36:25.172+00:00","aws_us_west_2","aws","us-west-2","skyflow-prototype-aws-us-west-2","upload","20","20971520","5.789307400002144","3.4546446782205056","28.979659984877962","success","20971520","s3://skyflow-prototype-aws-us-west-2/network_measurement/runs/20260624_233904/r006-aws_us_west_2-upload-020mib.bin","","",""
"r006-aliyun_cn_shanghai-download-005mib","6","163","2026-06-24T20:36:30.986+00:00","2026-06-24T20:36:31.393+00:00","aliyun_cn_shanghai","aliyun","cn-shanghai","skyflow-prototype-aliyun-cn-shanghai","download","5","5242880","0.4059828000026755","12.315792688673138","103.312357074545","success","5242880","oss://skyflow-prototype-aliyun-cn-shanghai/network_measurement/reference/payload_005mib.bin","","",""
"r006-aliyun_cn_beijing-download-100mib","6","164","2026-06-24T20:36:31.912+00:00","2026-06-24T20:36:36.205+00:00","aliyun_cn_beijing","aliyun","cn-beijing","skyflow-prototype-aliyun-cn-beijing","download","100","104857600","4.280586200009566","23.361286358344223","195.9686736358972","success","104857600","oss://skyflow-prototype-aliyun-cn-beijing/network_measurement/reference/payload_100mib.bin","","",""
