workflow,quality_level,query_id,budget_factor,best_baseline,baseline_p90_min,sla_sec_old,sla_sec_new,p90_greedy,p90_murakkab_profile,p90_single_cloud
workflow1,Q1,workflow1_Q1_q0021,1.1,greedy,90.58674295051023,1800.823722608311,99.64541724556126,90.58674295051023,98.18961697506555,104.64513865797403
workflow1,Q1,workflow1_Q1_q0022,1.1,greedy,122.03363343975421,2217.6139167412366,134.23699678372964,122.03363343975421,135.93114548178812,144.99759889267392
workflow1,Q1,workflow1_Q1_q0023,1.1,greedy,95.28908955904343,1925.0686759789687,104.81799851494779,95.28908955904343,105.45645957280549,112.85150116511929
workflow1,Q1,workflow1_Q1_q0024,1.1,greedy,88.49666448528188,1820.8798606475848,97.34633093381008,88.49666448528188,98.28292190325469,105.89146133372455
workflow1,Q1,workflow1_Q1_q0025,1.1,greedy,76.52589258811437,1620.875925620889,84.17848184692582,76.52589258811437,82.2022158534019,87.87325682110578
workflow1,Q1,workflow1_Q1_q0026,1.1,greedy,116.3030581860534,2136.484577641557,127.93336400465876,116.3030581860534,128.66030083158336,138.67128214511712
workflow1,Q1,workflow1_Q1_q0027,1.1,greedy,79.36109398323934,1723.9597637845245,87.29720338156328,79.36109398323934,85.2949767286269,91.24696421900154
workflow1,Q1,workflow1_Q1_q0028,1.1,greedy,58.87838690642311,1366.4857765266786,64.76622559706543,58.87838690642311,61.583235139769315,65.45080683720384
workflow1,Q1,workflow1_Q1_q0029,1.1,greedy,74.35686017345374,1594.2631647143455,81.79254619079911,74.35686017345374,79.3044496875257,84.85591186685328
workflow1,Q1,workflow1_Q1_q0030,1.1,greedy,54.259896853343555,1300.226335483898,59.68588653867791,54.259896853343555,56.285437744119974,59.84557683228047
workflow1,Q1,workflow1_Q1_q0031,1.1,greedy,60.91243285980334,1433.1513311611386,67.00367614578367,60.91243285980334,64.04344457092114,68.08987003255875
workflow1,Q1,workflow1_Q1_q0032,1.1,greedy,50.85827416216969,1251.4214180659137,55.944101578386665,50.85827416216969,52.368247396254695,55.60583156711657
workflow1,Q1,workflow1_Q1_q0033,1.1,greedy,78.16655458702462,1680.933997669161,85.98321004572709,78.16655458702462,84.12579712780975,89.772738862611
workflow1,Q1,workflow1_Q1_q0034,1.1,greedy,90.37603321263349,1859.656701242472,99.41363653389685,90.37603321263349,100.2666345355803,108.10606618851502
workflow1,Q1,workflow1_Q1_q0035,1.1,greedy,70.10584513087313,1572.4863679056032,77.11642964396046,70.10584513087313,75.90118181537326,81.12809607217451
workflow1,Q1,workflow1_Q1_q0036,1.1,greedy,77.42558339982111,1648.4964267042033,85.16814173980322,77.42558339982111,83.58712464130662,89.76299874205777
workflow1,Q1,workflow1_Q1_q0037,1.1,greedy,118.93286930627814,2179.780343024752,130.82615623690597,118.93286930627814,132.01422107165513,141.19490056456047
workflow1,Q1,workflow1_Q1_q0038,1.1,greedy,102.21226736473567,1975.435637872867,112.43349410120925,102.21226736473567,113.38406274225163,120.67932880117175
workflow1,Q1,workflow1_Q1_q0039,1.1,greedy,87.62709383687604,1767.284644027722,96.38980322056365,87.62709383687604,93.96225355482323,100.73037995230426
workflow1,Q1,workflow1_Q1_q0040,1.1,greedy,66.59268332501529,1514.5573028602598,73.25195165751683,66.59268332501529,71.83229243446272,76.97726531585855
workflow1,Q1,workflow1_Q1_q0041,1.1,greedy,116.29440804000329,2118.4388435901733,127.92384884400363,116.29440804000329,127.87649702108953,136.65004789558574
workflow1,Q1,workflow1_Q1_q0042,1.1,greedy,65.74621915280719,1465.8057572443302,72.32084106808792,65.74621915280719,70.00734770194454,74.49939695455065
workflow1,Q1,workflow1_Q1_q0043,1.1,greedy,67.69473929144978,1554.7879322894437,74.46421322059476,67.69473929144978,72.87196465678548,77.88967798484626
workflow1,Q1,workflow1_Q1_q0044,1.1,greedy,114.43908550916098,2130.337907021027,125.88299406007708,114.43908550916098,128.02696559753483,137.90035625545457
workflow1,Q1,workflow1_Q1_q0045,1.1,greedy,84.2909658554938,1756.1284665110811,92.72006244104318,84.2909658554938,91.54693813232788,97.69901773637885
workflow1,Q1,workflow1_Q1_q0046,1.1,greedy,102.61952807732503,1965.925498126125,112.88148088505754,102.61952807732503,112.89660871563083,121.60170012227857
workflow1,Q1,workflow1_Q1_q0047,1.1,greedy,89.68875349222633,1816.4743670454732,98.65762884144897,89.68875349222633,98.81800418576002,105.78126002194911
workflow1,Q1,workflow1_Q1_q0048,1.1,greedy,97.06044687722691,1878.2910600833625,106.7664915649496,97.06044687722691,105.6021368859854,113.63454262462207
workflow1,Q1,workflow1_Q1_q0049,1.1,greedy,69.03578588269774,1529.191925433618,75.93936447096752,69.03578588269774,73.31412432415532,78.03950172443287
workflow1,Q1,workflow1_Q1_q0050,1.1,greedy,67.39941216382063,1471.9928527638897,74.13935338020269,67.39941216382063,71.20088792734371,75.61314886612632
workflow1,Q1,workflow1_Q1_q0051,1.1,greedy,71.1294370441791,1551.977454308304,78.24238074859701,71.1294370441791,76.10998832424103,81.23839346672733
workflow1,Q1,workflow1_Q1_q0052,1.1,greedy,58.26170031586722,1387.2653821862546,64.08787034745396,58.26170031586722,62.25176374604196,66.69409940992465
workflow1,Q1,workflow1_Q1_q0053,1.1,greedy,110.75224558156818,2096.0739641767364,121.82747013972501,110.75224558156818,122.824929536595,132.67725925892776
workflow1,Q1,workflow1_Q1_q0054,1.1,greedy,66.18189865369189,1513.2814761846123,72.80008851906108,66.18189865369189,71.57547866142157,76.2498753698543
workflow1,Q1,workflow1_Q1_q0055,1.1,greedy,87.30277035641538,1787.628542892583,96.03304739205693,87.30277035641538,96.00343369333893,102.43470777877451
workflow1,Q1,workflow1_Q1_q0056,1.1,greedy,104.44319795531116,2014.886783189395,114.88751775084229,104.44319795531116,114.74563817862395,122.55769173523805
workflow1,Q1,workflow1_Q1_q0057,1.1,greedy,108.06738067262611,2006.8505718444533,118.87411873988873,108.06738067262611,119.91790868947737,128.6887900287886
workflow1,Q1,workflow1_Q1_q0058,1.1,greedy,82.9665578910032,1666.2488509640143,91.26321368010353,82.9665578910032,89.57908550584165,95.55978946181646
workflow1,Q1,workflow1_Q1_q0059,1.1,greedy,78.14128473120309,1703.5897062665117,85.9554132043234,78.14128473120309,85.99081341245456,91.64800404552794
workflow1,Q1,workflow1_Q1_q0060,1.1,greedy,119.46648799289947,2214.7759244499343,131.41313679218942,119.46648799289947,135.5147682478766,144.9041041502841
workflow1,Q1,workflow1_Q1_q0061,1.1,greedy,98.75357939976875,1899.1531123013176,108.62893733974563,98.75357939976875,109.5499383579285,117.00186827136731
workflow1,Q1,workflow1_Q1_q0062,1.1,greedy,103.54436777137089,2037.2335049142323,113.89880454850798,103.54436777137089,114.69554920214152,124.37850131509862
workflow1,Q1,workflow1_Q1_q0063,1.1,greedy,112.37081142295386,2123.9182136501627,123.60789256524926,112.37081142295386,124.38216599915961,133.15541460949964
workflow1,Q1,workflow1_Q1_q0064,1.1,greedy,103.12602875017232,2010.5635785221284,113.43863162518957,103.12602875017232,114.4394488215048,122.2963549533204
workflow1,Q1,workflow1_Q1_q0065,1.1,greedy,62.25442104668878,1416.5868341242176,68.47986315135766,62.25442104668878,65.6967211126067,69.76101701551768
workflow1,Q1,workflow1_Q1_q0066,1.1,greedy,87.66548680794838,1788.3003434652462,96.43203548874322,87.66548680794838,96.63276383959825,103.41677363169539
workflow1,Q1,workflow1_Q1_q0067,1.1,greedy,57.493680594759994,1334.4676391121411,63.243048654236,57.493680594759994,59.66904905442125,63.353470905969225
workflow1,Q1,workflow1_Q1_q0068,1.1,greedy,96.57921801313306,1877.7812167921024,106.23713981444638,96.57921801313306,104.99318653717872,112.61107382160127
workflow1,Q1,workflow1_Q1_q0069,1.1,greedy,113.02990145099177,2175.974536193182,124.33289159609096,113.02990145099177,126.14028691319288,136.475977806105
workflow1,Q1,workflow1_Q1_q0070,1.1,greedy,87.03757696064889,1739.5538153999098,95.74133465671379,87.03757696064889,93.75305746730758,100.00954539665831
workflow1,Q1,workflow1_Q1_q0071,1.1,greedy,81.03245619137778,1660.9108779676185,89.13570181051556,81.03245619137778,87.9938202154403,93.92783292628675
workflow1,Q1,workflow1_Q1_q0072,1.1,greedy,51.04294289820702,1269.340952898309,56.14723718802773,51.04294289820702,52.87634885216427,56.194818607884606
workflow1,Q1,workflow1_Q1_q0073,1.1,greedy,117.7656456005895,2180.337679016611,129.54221016064847,117.7656456005895,131.81164593094738,140.533530606976
workflow1,Q1,workflow1_Q1_q0074,1.1,greedy,56.482447793175815,1335.5606465523365,62.1306925724934,56.482447793175815,58.85754166686088,62.58567030647035
workflow1,Q1,workflow1_Q1_q0075,1.1,greedy,50.686826525465385,1274.503985998579,55.75550917801193,50.686826525465385,52.25671325037188,55.50021339451742
workflow1,Q1,workflow1_Q1_q0076,1.1,greedy,65.77063966530524,1476.6216789438697,72.34770363183577,65.77063966530524,69.61337627982418,74.1036143575761
workflow1,Q1,workflow1_Q1_q0077,1.1,greedy,52.575105007535775,1298.613007843525,57.83261550828936,52.575105007535775,54.76994556360803,58.33314750820221
workflow1,Q1,workflow1_Q1_q0078,1.1,greedy,80.78648607012218,1682.7461926179978,88.8651346771344,80.78648607012218,86.89159080234809,92.94204664033427
workflow1,Q1,workflow1_Q1_q0079,1.1,greedy,85.69225075274227,1742.8625720395128,94.2614758280165,85.69225075274227,93.33382713065879,99.9589922906396
workflow1,Q1,workflow1_Q1_q0080,1.1,greedy,69.44104068418079,1542.1939697421838,76.38514475259888,69.44104068418079,74.58826822150068,79.42827486068542
workflow1,Q1,workflow1_Q1_q0081,1.1,greedy,52.7224805469496,1284.2470358188375,57.99472860164456,52.7224805469496,54.77579263798879,58.181076578164515
workflow1,Q1,workflow1_Q1_q0082,1.1,greedy,52.464294753056805,1344.0379630937375,57.71072422836249,52.464294753056805,55.073825522865704,58.795480374881755
workflow1,Q1,workflow1_Q1_q0083,1.1,greedy,77.86346943619355,1613.121316698069,85.64981637981292,77.86346943619355,83.49967729906834,88.7642742387114
workflow1,Q1,workflow1_Q1_q0084,1.1,greedy,51.676528727754736,1293.681052514965,56.84418160053021,51.676528727754736,53.94677658126003,57.54478469070315
workflow1,Q1,workflow1_Q1_q0085,1.1,greedy,96.53431187508207,1922.4150694513744,106.18774306259029,96.53431187508207,106.70308200755638,114.51107083820811
workflow1,Q1,workflow1_Q1_q0086,1.1,greedy,63.72360434368974,1438.1222539434646,70.09596477805873,63.72360434368974,68.07273992273551,72.69157931319802
workflow1,Q1,workflow1_Q1_q0087,1.1,greedy,68.34583498227322,1531.8425668206678,75.18041848050055,68.34583498227322,73.31037802785099,78.84466414518815
workflow1,Q1,workflow1_Q1_q0088,1.1,greedy,76.20475908735497,1622.608016297604,83.82523499609047,76.20475908735497,81.0631095466708,86.12275841587284
