run_id,feature,index,image_name,image_path,gcs_uri,image_size_bytes,width,height,upload_sec,start_utc,end_utc,execution_time_sec,success,detection_count,error_message
20260606_123400_0fb3969b,text,55,frame_055_idx13848.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_055_idx13848.jpg,gs://skyflow-ae/frames_sample/frame_055_idx13848.jpg,169944,3840,2160,0.000000,2026-06-06T12:38:47.086606+00:00,2026-06-06T12:38:50.921968+00:00,3.835432,1,2,
20260606_123400_0fb3969b,text,56,frame_056_idx14719.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_056_idx14719.jpg,gs://skyflow-ae/frames_sample/frame_056_idx14719.jpg,270790,3840,2160,0.000000,2026-06-06T12:38:50.922067+00:00,2026-06-06T12:38:54.971896+00:00,4.049903,1,2,
20260606_123400_0fb3969b,text,57,frame_057_idx14857.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_057_idx14857.jpg,gs://skyflow-ae/frames_sample/frame_057_idx14857.jpg,545189,3840,2160,0.000000,2026-06-06T12:38:54.971983+00:00,2026-06-06T12:38:58.130648+00:00,3.158718,1,2,
20260606_123400_0fb3969b,text,58,frame_058_idx15054.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_058_idx15054.jpg,gs://skyflow-ae/frames_sample/frame_058_idx15054.jpg,394243,3840,2160,0.000000,2026-06-06T12:38:58.130795+00:00,2026-06-06T12:39:01.318989+00:00,3.188245,1,2,
20260606_123400_0fb3969b,text,59,frame_059_idx16559.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_059_idx16559.jpg,gs://skyflow-ae/frames_sample/frame_059_idx16559.jpg,454450,3840,2160,0.000000,2026-06-06T12:39:01.319120+00:00,2026-06-06T12:39:04.492508+00:00,3.173441,1,2,
20260606_123400_0fb3969b,text,60,frame_060_idx17571.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_060_idx17571.jpg,gs://skyflow-ae/frames_sample/frame_060_idx17571.jpg,207235,3840,2160,0.000000,2026-06-06T12:39:04.492649+00:00,2026-06-06T12:39:07.139025+00:00,2.646420,1,2,
20260606_123400_0fb3969b,text,61,frame_061_idx17856.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_061_idx17856.jpg,gs://skyflow-ae/frames_sample/frame_061_idx17856.jpg,154377,3840,2160,0.000000,2026-06-06T12:39:07.139141+00:00,2026-06-06T12:39:10.047466+00:00,2.908375,1,2,
20260606_123400_0fb3969b,text,62,frame_062_idx17870.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_062_idx17870.jpg,gs://skyflow-ae/frames_sample/frame_062_idx17870.jpg,240638,3840,2160,0.000000,2026-06-06T12:39:10.047559+00:00,2026-06-06T12:39:13.078326+00:00,3.030817,1,2,
20260606_123400_0fb3969b,text,63,frame_063_idx18089.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_063_idx18089.jpg,gs://skyflow-ae/frames_sample/frame_063_idx18089.jpg,878853,3840,2160,0.000000,2026-06-06T12:39:13.078488+00:00,2026-06-06T12:39:16.576592+00:00,3.498162,1,2,
20260606_123400_0fb3969b,text,64,frame_064_idx18390.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_064_idx18390.jpg,gs://skyflow-ae/frames_sample/frame_064_idx18390.jpg,654524,3840,2160,0.000000,2026-06-06T12:39:16.576699+00:00,2026-06-06T12:39:19.781615+00:00,3.204969,1,2,
20260606_123400_0fb3969b,text,65,frame_065_idx18918.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_065_idx18918.jpg,gs://skyflow-ae/frames_sample/frame_065_idx18918.jpg,370342,3840,2160,0.000000,2026-06-06T12:39:19.781765+00:00,2026-06-06T12:39:23.730719+00:00,3.949022,1,2,
20260606_123400_0fb3969b,text,66,frame_066_idx19309.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_066_idx19309.jpg,gs://skyflow-ae/frames_sample/frame_066_idx19309.jpg,669499,3840,2160,0.000000,2026-06-06T12:39:23.730812+00:00,2026-06-06T12:39:27.974725+00:00,4.243989,1,2,
